idx,Replicate,Path,From_Where_moved,Sibling,What_moved,NNI
0,"(((J,(E,((D,H),(F,(G,(C,I)))))),((M,N),(K,L))),(A,(((V,W),(B,U)),(S,(T,(O,(P,(Q,R))))))));",0,"((D,H),(F,(G,(C,I))));","(F,(G,(C,I)));","(H,D);",1
1,"((T,((V,W),((S,(O,(R,(P,Q)))),(((K,L),(M,N)),(J,(E,((D,H),((F,G),(C,I))))))))),(A,(B,U)));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
2,"(A,((K,L),(((V,W),(B,U)),(((M,N),(J,(E,((D,H),((F,G),(C,I)))))),(T,(O,(S,(P,(Q,R)))))))));",0,"((D,H),((F,G),(C,I)));","((F,G),(C,I));","(H,D);",1
3,"(((((M,N),(K,L)),(J,(E,((D,H),((F,G),(C,I)))))),(T,(S,(O,(P,(Q,R)))))),(A,((V,W),(B,U))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
4,"(A,(((B,U),(V,W)),(((K,L),((M,N),(((D,H),((F,G),(C,I))),(E,J)))),(S,(T,(O,(P,(Q,R))))))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
5,"(((T,((Q,(P,R)),(O,S))),(((K,L),(M,N)),(J,(E,((D,H),((F,G),(C,I))))))),(A,((B,U),(V,W))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
6,"(((V,W),((T,(S,(O,(P,(Q,R))))),(((M,N),(K,L)),(J,(E,((D,H),((C,I),(F,G)))))))),(A,(B,U)));",0,"((D,H),((C,I),(F,G)));","((C,I),(F,G));","(H,D);",1
7,"(A,(((B,U),(V,W)),((E,(J,((D,H),((C,I),(F,G))))),(((K,L),(M,N)),(T,(S,(O,(Q,(P,R)))))))));",0,"((D,H),((C,I),(F,G)));","(D,H);","((F,G),(I,C));",1
8,"(A,(((V,W),(B,U)),((T,((O,(Q,R)),(P,S))),((J,(E,((D,H),((F,G),(C,I))))),((M,N),(K,L))))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
9,"(A,(((V,W),(B,U)),(((M,N),(K,L)),((J,(E,((D,H),(G,(F,(C,I)))))),(T,(S,(O,(P,(Q,R)))))))));",0,"((D,H),(G,(F,(C,I))));","(G,(F,(C,I)));","(H,D);",1
10,"(((T,((P,(Q,R)),(O,S))),((B,U),(V,W))),(A,(((K,L),(M,N)),(((D,H),(C,(I,(F,G)))),(E,J)))));",0,"((D,H),(C,(I,(F,G))));","(C,(I,(F,G)));","(H,D);",1
11,"(A,((S,(P,(O,(Q,R)))),(((V,W),(B,U)),(T,(J,(((M,N),(K,L)),(E,((D,H),((C,I),(F,G))))))))));",0,"((D,H),((C,I),(F,G)));","(D,H);","((F,G),(I,C));",1
12,"((((B,U),(V,W)),(T,(J,((K,L),(M,N))))),(A,((E,((D,H),(F,(G,(C,I))))),(S,((Q,R),(O,P))))));",0,"((D,H),(F,(G,(C,I))));","(F,(G,(C,I)));","(H,D);",1
13,"(A,(((B,U),(V,W)),(T,((S,(P,(O,(Q,R)))),(((K,L),(M,N)),(J,(E,((D,H),((F,G),(C,I))))))))));",0,"((D,H),((F,G),(C,I)));","((F,G),(C,I));","(H,D);",1
14,"(A,(((((K,L),(M,N)),(J,(E,((D,H),((C,I),(F,G)))))),(T,(O,(S,(P,(Q,R)))))),((B,U),(V,W))));",0,"((D,H),((C,I),(F,G)));","(D,H);","((F,G),(I,C));",1
15,"(A,(((B,U),(V,W)),((J,(E,((D,H),(C,(I,(F,G)))))),((M,(N,(K,L))),((O,(P,(Q,R))),(S,T))))));",0,"((D,H),(C,(I,(F,G))));","(C,(I,(F,G)));","(H,D);",1
16,"(A,(((V,W),(B,U)),((T,(S,(O,(P,(Q,R))))),((J,(M,N)),((K,L),(E,((D,H),((C,I),(F,G)))))))));",0,"((D,H),((C,I),(F,G)));","(D,H);","((F,G),(I,C));",1
17,"(A,((T,(S,(O,(P,(Q,R))))),(((B,U),(V,W)),(J,((E,((D,H),((F,G),(C,I)))),((M,N),(K,L)))))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
18,"(A,((V,W),((B,U),((((M,N),(K,L)),(J,(E,((D,H),((F,G),(C,I)))))),(T,(S,(O,(P,(Q,R)))))))));",0,"((D,H),((F,G),(C,I)));","(D,H);","((F,G),(I,C));",1
19,"(A,(((B,U),(V,W)),((J,(E,((D,H),((F,G),(C,I))))),(((M,N),(K,L)),(T,(S,(O,(Q,(P,R)))))))));",0,"((D,H),((F,G),(C,I)));","((F,G),(C,I));","(H,D);",1
